productid	name	brand	offerid	category	description	price	image	url	availability	shipping	special	expirationdate	oldprice
406	Agramont Blanco - 2007	Principe de Viana	A-ES132001	Weisswein|Spanien	Ein besonderer Kick durch zwei Monate in amerikanischer Eiche Flascheninhalt: 0,75 ltr. Charakter: Ein eleganter Weißwein mit einer guten Säurestruktur und strohgelb-grünen Farbton. In der Nase dominieren komplexe Fruchtaromen und dezente Holznoten (Vanille). Rebsorte: 85 % Chardonnay, 15% Viura Das Weingut: Der hohe Qualitätsstandard der 1983 gegründeten Kellerei Príncipe de Viana ist nicht zuletzt auf die Investitionen zurückzuführen, die 1998 starteten und durch die Fertigstelllung einer neuen Kellerei in Murchante ihren vorläufigen Höhepunkt fanden. Die moderne Kellertechnik, der regelmäßige Kauf neuer Barriques im Austausch gegen gebrauchte Fässer und der behutsame Einsatz derselben durch das mehrköpfige Weinmacher-Team gehören zur Qualitätsphilosophie der Kellerei. Bis zu 15.000 Eichenfässer können heute in den wohltemperierten Kellern lagern. Das Rebgut stammt von 400 ha eigenen Weinbergen, die zur Lage Finca Albret gehören. Angepflanzt wurden dort vorrangig Rebstöcke mit Garnacha Tinta, Tempranillo, Cabernet Sauvignon, Merlot, Viura und Chardonnay. Eleganz und Ausdrucksstärke, gepaart mit einem guten Preis-/Leistungsverhältnis, zeichnen heute die vollmundigen Weine aus. Preis-Info: Preis inkl. 19% MwSt., + Versand (siehe Information), Preis pro Liter;	7.10	http://www.a-vino.de/images/agramont_blanco.jpg	http://www.a-vino.de/index.php?main_page=product_info&products_id=406	ab Lager	0.00			
407	Agramont Tempranillo - 2006	Principe de Viana	A-ES132005	Rotwein|Spanien	6 Monate in amerikanischer Eiche Flascheninhalt: 0,75 ltr. Charakter: Sehr angenehm bekömmlicher und vollmundiger Rotwein, der für kurze Zeit in Barriques aus amerikanischer Eiche reifte. Spürbare Vanille- und Würztöne prägen ebenso wie das tiefe Rubinrot den ersten Eindruck; Aromen schwarzer Beeren und Fenchel entfalten sich im Glas. Rebsorte: 100 % Tempranillo Das Weingut: Der hohe Qualitätsstandard der 1983 gegründeten Kellerei Príncipe de Viana ist nicht zuletzt auf die Investitionen zurückzuführen, die 1998 starteten und durch die Fertigstelllung einer neuen Kellerei in Murchante ihren vorläufigen Höhepunkt fanden. Die moderne Kellertechnik, der regelmäßige Kauf neuer Barriques im Austausch gegen gebrauchte Fässer und der behutsame Einsatz derselben durch das mehrköpfige Weinmacher-Team gehören zur Qualitätsphilosophie der Kellerei. Bis zu 15.000 Eichenfässer können heute in den wohltemperierten Kellern lagern. Das Rebgut stammt von 400 ha eigenen Weinbergen, die zur Lage Finca Albret gehören. Angepflanzt wurden dort vorrangig Rebstöcke mit Garnacha Tinta, Tempranillo, Cabernet Sauvignon, Merlot, Viura und Chardonnay. Eleganz und Ausdrucksstärke, gepaart mit einem guten Preis-/Leistungsverhältnis, zeichnen heute die vollmundigen Weine aus. Preis-Info: Preis inkl. 19% MwSt., + Versand (siehe Information), Preis pro Liter;	5.50	http://www.a-vino.de/images/agramont_tempranillo.jpg	http://www.a-vino.de/index.php?main_page=product_info&products_id=407	ab Lager	0.00			
408	Agramont Crianza - 2004	Principe de Viana	A-ES132003	Rotwein|Spanien	 12 Monate in französischer Allier - und amerikanischer Eiche Flascheninhalt: 0,75 ltr. Charakter:Brillantes Rubinrot schimert im Glas und ein enormes Bukett ausgeprägter Beerenaromen entfaltet sich. Leichte Vanille- und Zimtnoten; fruchtiger, vollmundiger Geschmack, verbunden mit sanften Tanninen. Rebsorte: 60 % Cabernet Sauvignon, 40 % Tempranillo Das Weingut: Der hohe Qualitätsstandard der 1983 gegründeten Kellerei Príncipe de Viana ist nicht zuletzt auf die Investitionen zurückzuführen, die 1998 starteten und durch die Fertigstelllung einer neuen Kellerei in Murchante ihren vorläufigen Höhepunkt fanden. Die moderne Kellertechnik, der regelmäßige Kauf neuer Barriques im Austausch gegen gebrauchte Fässer und der behutsame Einsatz derselben durch das mehrköpfige Weinmacher-Team gehören zur Qualitätsphilosophie der Kellerei. Bis zu 15.000 Eichenfässer können heute in den wohltemperierten Kellern lagern. Das Rebgut stammt von 400 ha eigenen Weinbergen, die zur Lage Finca Albret gehören. Angepflanzt wurden dort vorrangig Rebstöcke mit Garnacha Tinta, Tempranillo, Cabernet Sauvignon, Merlot, Viura und Chardonnay. Eleganz und Ausdrucksstärke, gepaart mit einem guten Preis-/Leistungsverhältnis, zeichnen heute die vollmundigen Weine aus. Preis-Info: Preis inkl. 19% MwSt., + Versand (siehe Information), Preis pro Liter;	6.95	http://www.a-vino.de/images/agramont_crianza.jpg	http://www.a-vino.de/index.php?main_page=product_info&products_id=408	ab Lager	0.00			
409	Tandem - Ars Nova Tinto - 2004	Tandem	A-ES132601	Rotwein|Spanien	4 Monate in französischer Allier-Eiche Flascheninhalt: 0,75 ltr. Charakter: Dunkles, schier undurchsichtiges Granatrot mit violetten Reflexen; die Nase ist ausgefüllt mit würzigen Noten; Paprika, Rosmarin, Anis, Eukalyptus und Röstaromen lassen sich im reichhaltigen Bukett entdecken. Fein und finessenreich am Gaumen; Aromen von Holunder, Schlehe und Brombeere. Weicher Abgang. Rebsorte: 50 % Tempranillo, 30% Cabernet Sauvignon, 20% Merlot Das Weingut: Mit der Compañía Vitivinícola Tandem hat sich das sympathische Duo Alicia Eyaralar und José-Maria Fraile den Traum eines eigenen Weinguts erfüllt. Die Rollen der beiden Partner sind eindeutig verteilt: Während Alicia Eyaralar als Önologin die Verantwortung für den Weinan- und Ausbau trägt, kümmert sich ihr Partner José-Maria Fraile, lange Jahre Exportleiter von Príncipe de Viana, um die Vermarktung der Weine. Als Standort für Tandem hat sich das Duo das Tal von Yerri ausgesucht, das im Nordwesten der D.O. Navarra in der Subregion Tierra Estella liegt. Hier ist eine hochmoderne, zweckmäßige Kellerei enstanden, die harmonisch in einen Hügel hineingebaut wurde. Ihr zu Füßen liegt übrigens der berühmte Camino de Santiago (Jacobsweg), der direkt nach Santiago de Compostela führt. Für die beiden Rotweine greift das Gespann auf alte Rebberge zurück, die zum Besitz ihres Partners Pedro Lizarraga und seinem Sohn Angel gehören und 7 km entfernt vom Standort der Bodega auf einer Höhe von 600 m über dem Meeresspiegel liegen. Preis-Info: Preis inkl. 19% MwSt., + Versand (siehe Information), Preis pro Liter;	12.95	http://www.a-vino.de/images/ars_nova.jpg	http://www.a-vino.de/index.php?main_page=product_info&products_id=409	ab Lager	0.00			
410	Tandem - Ars Macula Tinto - 2003/2004	Tandem	A-ES132603	Rotwein|Spanien	12 Monate in französischer Allier-Eiche Flascheninhalt: 0,75 ltr. Charakter: Dichter, komplexer Cuvée mit einem jugendlichen, eleganten und nachhaltigem Abgang; in der Nase dunkle Beerenaromen sowie rebsortentypische Noten; fein eingebundenes Holz. Beeindruckend und faszinierend mit viel Potenzial; modern gemacht, elegant und einnehmend. Rebsorte: 70% Cabernet Sauvignon, 30% Merlot Das Weingut: Mit der Compañía Vitivinícola Tandem hat sich das sympathische Duo Alicia Eyaralar und José-Maria Fraile den Traum eines eigenen Weinguts erfüllt. Die Rollen der beiden Partner sind eindeutig verteilt: Während Alicia Eyaralar als Önologin die Verantwortung für den Weinan- und Ausbau trägt, kümmert sich ihr Partner José-Maria Fraile, lange Jahre Exportleiter von Príncipe de Viana, um die Vermarktung der Weine. Als Standort für Tandem hat sich das Duo das Tal von Yerri ausgesucht, das im Nordwesten der D.O. Navarra in der Subregion Tierra Estella liegt. Hier ist eine hochmoderne, zweckmäßige Kellerei enstanden, die harmonisch in einen Hügel hineingebaut wurde. Ihr zu Füßen liegt übrigens der berühmte Camino de Santiago (Jacobsweg), der direkt nach Santiago de Compostela führt. Für die beiden Rotweine greift das Gespann auf alte Rebberge zurück, die zum Besitz ihres Partners Pedro Lizarraga und seinem Sohn Angel gehören und 7 km entfernt vom Standort der Bodega auf einer Höhe von 600 m über dem Meeresspiegel liegen. Preis-Info: Preis inkl. 19% MwSt., + Versand (siehe Information), Preis pro Liter;	18.65	http://www.a-vino.de/images/ars_macula.jpg	http://www.a-vino.de/index.php?main_page=product_info&products_id=410	ab Lager	0.00			
413	Castano - Monte Arabi Tinto - 2005/2006	Castano	A-ES393704	Rotwein|Spanien	3 Sterne verliehen von Selection Flascheninhalt: 0,75 ltr. Charakter:Dieser Wein präsentiert sich sehr rund mit ebenfalls deutlichen Kräuter- und Waldbeerenaromen. Der strahlend-rubinrote Wein besitzt eine kräftige, Struktur und einen anhaltenden Geschmack mit einer ausgeprägten Frucht. Rebsorte: 70% Monastrell, 30% Tempranillo Die Region: Yecla Das Weingut: Der Name der Weinbauregion Yecla ist eng mit dem der Bodegas Castaño verbunden. Der 1980 gegründete Familienbetrieb aus der Stadt Yecla, alle Kinder des Gründers Ramon Castaño arbeiten aktiv in der Renommierkellerei mit, füllt bereits seit 1985 Qualitätsweine ab. Hier im Norden der Provinz Murcia herrscht ein kontinentales Klima mit extremen Tag-/Nachttemperaturschwankungen. Die 350 ha Weinberge aus dem Eigenbesitz liegen auf einer Höhe von 700 m. Monte Arabí Tinto und Hécula Tinto sind modern ausgebaute Rotweine, für das ausschließlich selektiertes Traubengut (Monastrell/Tempranillo) verwandt wird. Getrennte Vinifikation, der temperaturkontrollierte Gärprozess von 8-12 Tagen und der Ausbau in neuen amerikanischen und französischen Eichenfässern lassen äußerste elegante, vollmundige Weine mit guten Lagerpotenzial entstehen. Preis-Info: Preis inkl. 19% MwSt., + Versand (siehe Information), Preis pro Liter;	5.50	http://www.a-vino.de/images/monte_arabi.jpg	http://www.a-vino.de/index.php?main_page=product_info&products_id=413	ab Lager	0.00			
415	Castano - Hecula Tinto - 2005/2006	Castano	A-ES393702	Rotwein|Spanien	6 Monate in amerikanischer und französischer Eiche Flascheninhalt: 0,75 ltr. Charakter:Ein sehr eleganter Wein mit brillanter rubinroter Farbe; kraftvoll und körperreich, gut strukturiert; die Frucht (komplexe Beerennoten) und die präsenten Tannine von neuem Holz harmonieren beeindruckend miteinander; der Abgang ist weich und nachhaltig. Rebsorte: 100% Monastrell Die Region: Yecla Das Weingut: Der Name der Weinbauregion Yecla ist eng mit dem der Bodegas Castaño verbunden. Der 1980 gegründete Familienbetrieb aus der Stadt Yecla, alle Kinder des Gründers Ramon Castaño arbeiten aktiv in der Renommierkellerei mit, füllt bereits seit 1985 Qualitätsweine ab. Hier im Norden der Provinz Murcia herrscht ein kontinentales Klima mit extremen Tag-/Nachttemperaturschwankungen. Die 350 ha Weinberge aus dem Eigenbesitz liegen auf einer Höhe von 700 m. Monte Arabí Tinto und Hécula Tinto sind modern ausgebaute Rotweine, für das ausschließlich selektiertes Traubengut (Monastrell/Tempranillo) verwandt wird. Getrennte Vinifikation, der temperaturkontrollierte Gärprozess von 8-12 Tagen und der Ausbau in neuen amerikanischen und französischen Eichenfässern lassen äußerste elegante, vollmundige Weine mit guten Lagerpotenzial entstehen. Preis-Info: Preis inkl. 19% MwSt., + Versand (siehe Information), Preis pro Liter;	7.95	http://www.a-vino.de/images/hecula.jpg	http://www.a-vino.de/index.php?main_page=product_info&products_id=415	ab Lager	0.00			
416	Valduero Tinto - 2007	Valduero	A-ES152501	Rotwein|Spanien	4 Monate in amerikanischer Eiche Flascheninhalt: 0,75 ltr. Charakter:Ein dichtes Rot mit violetten Reflexen; anspringendes Bukett mit dunklen Früchten, Lakritz und Vanillearomen; im Mund wiederholen sich die vielschichtigen Eindrücke aus der Nase; trotz seiner Jugend wirkt der Wein ausbalanciert. Rebsorte: 100% Tempranillo Die Region: Ribera del Duero Das Weingut: Die sich im Besitz der Familie García Viadero befindende Bodegas Valduero konnte vor drei Jahren ihr 20-jähriges Bestehen feiern. Was 1983 ganz klein begann, ist heute eine professionell geführte Kellerei mit moderner Infrastruktur; erst 2000 wurde 10 km von Aranda del Duero entfernt, außerhalb von Gumiel del Mercado, eine neu errichtete Bodega in Betrieb genommen. In über 3.500 Fässern - überwiegend aus amerikanischer Eiche - lagern heute, verteilt auf drei unterirdische Tunnels, die Weine des über die Grenzen Spaniens hinaus bekannten Erzeugers.Für die Weine wird überwiegend eigenes Traubengut verarbeitet. Insgesamt 200 ha der lokalen Tempranillo-Variante Tinto Fino stehen derzeit unter Ertrag; die Weinberge liegen überwiegend auf einer Höhe von 840 m über dem Meeresspiegel. Verantwortlich für Keller und Weinberge zeichnet die engagierte Önologin Yolanda García Viadero, die aus der Besitzerfamilie von Bodegas Valduero stammt. Nachdem Robert Parker bereits im Frühjahr 2007 Bodegas Valduero mit hohen Punktzahlen bewertet hat und noch grosses Potenzial für die Zukunft sieht, wurde die Kellerei im Spätsommer des gleichen Jahres zusätzlich auf der "VinoChallenge International" in Atlanta/USA als "beste Kellerei aus der alten Welt" ausgezeichnet. Preis-Info: Preis inkl. 19% MwSt., + Versand (siehe Information), Preis pro Liter;	8.35	http://www.a-vino.de/images/Valduero.jpg	http://www.a-vino.de/index.php?main_page=product_info&products_id=416	ab Lager	0.00			
417	Valduero Crianza Tinto - 2003/2005	Valduero	A-ES152502	Rotwein|Spanien	14 Monate in amerikanischer Eiche Flascheninhalt: 0,75 ltr. Charakter:Dunkles, intensiv leuchtendes Rot; klare deutliche Aromen von reifen Früchten (schwarze Kirschen), Leder und Lakritz in der Nase; am feinen Gaumen Noten von Kakao, Vanille und Kaffee sowie leicht süßliche Tannine; vollmundig, körperreich; präsenter Abgang. Rebsorte: 100% Tempranillo Die Region: Ribera del Duero Auszeichnung: Silber-Medaille - Mundus Vini, 92/100 Punkten - Robert Parker-THe Vine Advocate 2/2007 Das Weingut: Die sich im Besitz der Familie García Viadero befindende Bodegas Valduero konnte vor drei Jahren ihr 20-jähriges Bestehen feiern. Was 1983 ganz klein begann, ist heute eine professionell geführte Kellerei mit moderner Infrastruktur; erst 2000 wurde 10 km von Aranda del Duero entfernt, außerhalb von Gumiel del Mercado, eine neu errichtete Bodega in Betrieb genommen. In über 3.500 Fässern - überwiegend aus amerikanischer Eiche - lagern heute, verteilt auf drei unterirdische Tunnels, die Weine des über die Grenzen Spaniens hinaus bekannten Erzeugers.Für die Weine wird überwiegend eigenes Traubengut verarbeitet. Insgesamt 200 ha der lokalen Tempranillo-Variante Tinto Fino stehen derzeit unter Ertrag; die Weinberge liegen überwiegend auf einer Höhe von 840 m über dem Meeresspiegel. Verantwortlich für Keller und Weinberge zeichnet die engagierte Önologin Yolanda García Viadero, die aus der Besitzerfamilie von Bodegas Valduero stammt. Nachdem Robert Parker bereits im Frühjahr 2007 Bodegas Valduero mit hohen Punktzahlen bewertet hat und noch grosses Potenzial für die Zukunft sieht, wurde die Kellerei im Spätsommer des gleichen Jahres zusätzlich auf der "VinoChallenge International" in Atlanta/USA als "beste Kellerei aus der alten Welt" ausgezeichnet. Preis-Info: Preis inkl. 19% MwSt., + Versand (siehe Information), Preis pro Liter;	15.95	http://www.a-vino.de/images/Valduero_crianza.jpg	http://www.a-vino.de/index.php?main_page=product_info&products_id=417	ab Lager	0.00			
418	Valduero Reserva Tinto - 2000/2001	Valduero	A-ES152503	Rotwein|Spanien	18 Monate in amerikanischer Eiche Flascheninhalt: 0,75 ltr. Charakter:Im Glas funkelt ein Kirschrot; voll und kompakt; er besitzt eine ausgeprägte Säurestruktur; in der Nase komplexe, würzige Aromen von reifen Waldfrüchten; die Tannine am Gaumen sind ausbalanciert, im Mund weich, geschmeidig und gehaltvoll; der Abgang bleibt lange präsent. Rebsorte: 100% Tempranillo Die Region: Ribera del Duero Auszeichnungen: Gold-Medaille -Mundus Vini 2007, Gold-Medaille -Premium Select Wine Challenge 2007, 94/100 Punkten Robert Parker The Wine Advocate 2/2007 Das Weingut: Die sich im Besitz der Familie García Viadero befindende Bodegas Valduero konnte vor drei Jahren ihr 20-jähriges Bestehen feiern. Was 1983 ganz klein begann, ist heute eine professionell geführte Kellerei mit moderner Infrastruktur; erst 2000 wurde 10 km von Aranda del Duero entfernt, außerhalb von Gumiel del Mercado, eine neu errichtete Bodega in Betrieb genommen. In über 3.500 Fässern - überwiegend aus amerikanischer Eiche - lagern heute, verteilt auf drei unterirdische Tunnels, die Weine des über die Grenzen Spaniens hinaus bekannten Erzeugers.Für die Weine wird überwiegend eigenes Traubengut verarbeitet. Insgesamt 200 ha der lokalen Tempranillo-Variante Tinto Fino stehen derzeit unter Ertrag; die Weinberge liegen überwiegend auf einer Höhe von 840 m über dem Meeresspiegel. Verantwortlich für Keller und Weinberge zeichnet die engagierte Önologin Yolanda García Viadero, die aus der Besitzerfamilie von Bodegas Valduero stammt. Nachdem Robert Parker bereits im Frühjahr 2007 Bodegas Valduero mit hohen Punktzahlen bewertet hat und noch grosses Potenzial für die Zukunft sieht, wurde die Kellerei im Spätsommer des gleichen Jahres zusätzlich auf der "VinoChallenge International" in Atlanta/USA als "beste Kellerei aus der alten Welt" ausgezeichnet. Preis-Info: Preis inkl. 19% MwSt., + Versand (siehe Information), Preis pro Liter;	21.95	http://www.a-vino.de/images/Valduero_reserva.jpg	http://www.a-vino.de/index.php?main_page=product_info&products_id=418	ab Lager	0.00			
